# Playlist Version: v20260926041132
# Generated At: 2026-09-26 04:11:32

央视频道,#genre
CCTV-13新闻,http://113.90.154.189:9901/tsfile/live/0013_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV-13新闻,http://14.157.24.38:2345/rtp/239.77.0.42:5146
CCTV-13新闻,http://183.236.43.98:4013/udp/239.253.43.196:5146
CCTV-13新闻,http://183.57.249.125:8183/tsfile/live/0013_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV-13新闻,http://218.13.170.98:9901/tsfile/live/0013_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV-13新闻,http://183.51.190.156:6633/rtp/239.77.0.188:5146
CCTV-13新闻,http://183.51.190.123:6633/rtp/239.253.43.196:5146
CCTV-13新闻,http://183.51.190.156:6633/rtp/239.253.43.196:5146
CCTV-13新闻,http://120.198.84.146:9901/tsfile/live/1035_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV-13新闻,http://120.238.94.82:9901/tsfile/live/1039_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV-13新闻,http://183.237.95.108:9901/tsfile/live/1025_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV-13新闻,http://120.198.95.220:9901/tsfile/live/1028_1.m3u8?key=txiptv&playlive=1&down=1
CCTV-13新闻,http://120.198.95.220:9901/tsfile/live/1028_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV-14少儿,http://183.51.190.156:6633/rtp/239.77.0.43:5146
CCTV-14少儿,http://14.157.24.38:2345/rtp/239.77.1.161:5146
CCTV-14少儿,http://183.57.249.125:8183/tsfile/live/0014_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV-14少儿,http://113.90.154.189:9901/tsfile/live/0014_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV-14少儿,http://183.51.190.123:6633/rtp/239.77.0.133:5146
CCTV-14少儿,http://183.51.190.156:6633/rtp/239.77.1.161:5146
CCTV-14少儿,http://183.51.190.123:6633/rtp/239.77.0.43:5146
CCTV-14少儿,http://183.51.190.123:6633/rtp/239.77.1.161:5146
CCTV-14少儿,http://118.248.155.220:8889/udp/239.76.246.164:1234
CCTV-14少儿,http://183.237.95.108:9901/tsfile/live/1096_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV-14少儿,http://183.51.190.156:6633/rtp/239.77.0.133:5146
CCTV-14少儿,http://120.198.84.146:9901/tsfile/live/1036_1.m3u8?key=txiptv&playlive=1&authid=0
